-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/2020 through 12/31/2020 
Location: Regional 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = na meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
QV2M MERRA2 1/2x1/2 Specific Humidity at 2 Meters (g/kg) 
WS10M_RANGE MERRA2 1/2x1/2 Wind Speed Range at 10 Meters (m/s) 
KT SRB/FLASHFlux 1/2x1/2 Insolation Clearness Index (dimensionless) 
CLRSKY_SFC_SW_DWN SRB/FLASHFlux 1/2x1/2 Clear Sky Insolation Incident on a Horizontal Surface (kW-hr/m^2/day) 
ALLSKY_SFC_SW_DWN SRB/FLASHFlux 1/2x1/2 All Sky Insolation Incident on a Horizontal Surface (kW-hr/m^2/day) 
PRECTOT MERRA2 1/2x1/2 Precipitation (mm day-1) 
WS10M MERRA2 1/2x1/2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
LAT,LON,YEAR,MO,DY,QV2M,WS10M_RANGE,WS10M,ALLSKY_SFC_SW_DWN,PRECTOT,KT,CLRSKY_SFC_SW_DWN
35.25,-100.25,2020,01,03,    3.32,    5.95,    5.26,              3.26,    0.00,              0.70,              3.28
35.25,-99.75,2020,01,03,    3.48,    5.86,    5.33,              3.23,    0.00,              0.70,              3.24
35.25,-99.25,2020,01,03,    3.67,    5.58,    5.34,              3.23,    0.00,              0.70,              3.24
35.25,-98.75,2020,01,03,    3.86,    5.36,    5.38,              3.17,    0.00,              0.68,              3.20
35.25,-98.25,2020,01,03,    4.06,    5.03,    5.42,              3.17,    0.00,              0.68,              3.20
35.25,-97.75,2020,01,03,    4.21,    4.59,    5.46,              2.93,    0.00,              0.63,              3.15
35.25,-97.25,2020,01,03,    4.46,    4.17,    5.55,              2.93,    0.00,              0.63,              3.15
35.25,-96.75,2020,01,03,    4.66,    3.68,    5.51,              2.93,    0.00,              0.63,              3.11
35.75,-101.25,2020,01,03,    3.05,    5.27,    4.47,              3.30,    0.00,              0.71,              3.31
35.75,-100.75,2020,01,03,    3.12,    5.67,    4.84,              3.26,    0.00,              0.70,              3.28
35.75,-100.25,2020,01,03,    3.23,    5.97,    5.14,              3.26,    0.00,              0.70,              3.28
35.75,-99.75,2020,01,03,    3.38,    6.04,    5.32,              3.23,    0.00,              0.70,              3.24
35.75,-99.25,2020,01,03,    3.55,    5.92,    5.36,              3.23,    0.00,              0.70,              3.24
35.75,-98.75,2020,01,03,    3.73,    5.53,    5.32,              3.17,    0.00,              0.68,              3.20
35.75,-98.25,2020,01,03,    3.97,    5.01,    5.27,              3.17,    0.00,              0.68,              3.20
35.75,-97.75,2020,01,03,    4.15,    4.48,    5.22,              2.93,    0.00,              0.63,              3.15
35.75,-97.25,2020,01,03,    4.37,    4.05,    5.25,              2.93,    0.00,              0.63,              3.15
35.75,-96.75,2020,01,03,    4.51,    3.61,    5.22,              2.93,    0.00,              0.63,              3.11
36.25,-101.25,2020,01,03,    2.93,    4.95,    4.38,              3.15,    0.00,              0.71,              3.16
36.25,-100.75,2020,01,03,    3.03,    5.42,    4.59,              3.11,    0.00,              0.70,              3.13
36.25,-100.25,2020,01,03,    3.14,    5.82,    4.80,              3.11,    0.00,              0.70,              3.13
36.25,-99.75,2020,01,03,    3.27,    6.06,    4.96,              3.09,    0.00,              0.69,              3.11
36.25,-99.25,2020,01,03,    3.44,    5.96,    5.02,              3.09,    0.00,              0.69,              3.11
36.25,-98.75,2020,01,03,    3.63,    5.53,    4.97,              3.06,    0.00,              0.68,              3.08
36.25,-98.25,2020,01,03,    3.88,    4.92,    4.96,              3.06,    0.00,              0.68,              3.08
36.25,-97.75,2020,01,03,    4.02,    4.36,    4.96,              3.02,    0.00,              0.68,              3.05
36.25,-97.25,2020,01,03,    4.21,    3.94,    5.03,              3.02,    0.00,              0.68,              3.05
36.25,-96.75,2020,01,03,    4.32,    3.40,    5.03,              2.80,    0.00,              0.63,              3.02
36.75,-101.25,2020,01,03,    2.77,    4.37,    4.40,              3.15,    0.00,              0.71,              3.16
36.75,-100.75,2020,01,03,    2.91,    4.79,    4.47,              3.11,    0.00,              0.70,              3.13
36.75,-100.25,2020,01,03,    3.04,    5.35,    4.51,              3.11,    0.00,              0.70,              3.13
36.75,-99.75,2020,01,03,    3.17,    5.90,    4.52,              3.09,    0.00,              0.69,              3.11
36.75,-99.25,2020,01,03,    3.32,    5.97,    4.54,              3.09,    0.00,              0.69,              3.11
36.75,-98.75,2020,01,03,    3.49,    5.50,    4.66,              3.06,    0.00,              0.68,              3.08
36.75,-98.25,2020,01,03,    3.73,    4.68,    4.74,              3.06,    0.00,              0.68,              3.08
36.75,-97.75,2020,01,03,    3.84,    4.35,    4.82,              3.02,    0.00,              0.68,              3.05
36.75,-97.25,2020,01,03,    4.00,    4.12,    4.98,              3.02,    0.00,              0.68,              3.05
36.75,-96.75,2020,01,03,    4.10,    3.57,    5.05,              2.80,    0.00,              0.63,              3.02
37.25,-101.25,2020,01,03,    2.65,    3.81,    4.59,              3.01,    0.00,              0.70,              3.03
37.25,-100.75,2020,01,03,    2.80,    3.98,    4.63,              2.99,    0.00,              0.70,              3.00
37.25,-100.25,2020,01,03,    2.93,    5.04,    4.58,              2.99,    0.00,              0.70,              3.00
37.25,-99.75,2020,01,03,    3.05,    6.02,    4.54,              2.96,    0.00,              0.69,              2.98
37.25,-99.25,2020,01,03,    3.18,    6.11,    4.66,              2.96,    0.00,              0.69,              2.98
37.25,-98.75,2020,01,03,    3.31,    5.14,    4.87,              2.93,    0.00,              0.68,              2.96
37.25,-98.25,2020,01,03,    3.51,    4.50,    4.86,              2.93,    0.00,              0.68,              2.96
37.25,-97.75,2020,01,03,    3.61,    4.44,    4.87,              2.90,    0.00,              0.68,              2.93
37.25,-97.25,2020,01,03,    3.77,    4.46,    5.00,              2.90,    0.00,              0.68,              2.93
37.25,-96.75,2020,01,03,    3.87,    4.22,    5.12,              2.81,    0.00,              0.65,              2.91
32.75,-101.25,2020,01,04,    2.90,    4.61,    4.38,              3.69,    0.00,              0.71,              3.72
32.75,-100.75,2020,01,04,    2.97,    4.90,    4.15,              3.68,    0.00,              0.71,              3.68
32.75,-100.25,2020,01,04,    3.09,    4.49,    3.97,              3.68,    0.00,              0.71,              3.68
32.75,-99.75,2020,01,04,    3.22,    3.84,    3.79,              3.65,    0.00,              0.70,              3.65
32.75,-99.25,2020,01,04,    3.33,    3.64,    3.59,              3.65,    0.00,              0.70,              3.65
32.75,-98.75,2020,01,04,    3.45,    3.96,    3.39,              3.60,    0.00,              0.70,              3.60
32.75,-98.25,2020,01,04,    3.72,    4.20,    3.06,              3.60,    0.00,              0.70,              3.60
32.75,-97.75,2020,01,04,    3.95,    4.10,    2.83,              3.56,    0.00,              0.69,              3.56
32.75,-97.25,2020,01,04,    4.07,    4.07,    2.73,              3.56,    0.00,              0.69,              3.56
32.75,-96.75,2020,01,04,    4.10,    3.99,    2.79,              3.53,    0.00,              0.68,              3.53
33.25,-101.25,2020,01,04,    2.91,    5.90,    4.61,              3.55,    0.00,              0.71,              3.58
33.25,-100.75,2020,01,04,    3.00,    5.60,    4.29,              3.51,    0.00,              0.70,              3.53
33.25,-100.25,2020,01,04,    3.14,    5.75,    3.85,              3.51,    0.00,              0.70,              3.53
33.25,-99.75,2020,01,04,    3.29,    5.18,    3.46,              3.48,    0.00,              0.69,              3.50
33.25,-99.25,2020,01,04,    3.42,    4.85,    3.15,              3.48,    0.00,              0.69,              3.50
33.25,-98.75,2020,01,04,    3.54,    4.62,    2.97,              3.46,    0.00,              0.69,              3.46
33.25,-98.25,2020,01,04,    3.76,    3.94,    2.95,              3.46,    0.00,              0.69,              3.46
33.25,-97.75,2020,01,04,    3.89,    3.85,    3.02,              3.43,    0.00,              0.69,              3.43
33.25,-97.25,2020,01,04,    3.93,    4.08,    2.99,              3.43,    0.00,              0.69,              3.43
33.25,-96.75,2020,01,04,    3.91,    4.61,    2.93,              3.41,    0.00,              0.68,              3.41
33.75,-101.25,2020,01,04,    2.91,    6.49,    4.83,              3.55,    0.00,              0.71,              3.58
33.75,-100.75,2020,01,04,    3.04,    6.11,    4.43,              3.51,    0.00,              0.70,              3.53
33.75,-100.25,2020,01,04,    3.20,    5.83,    3.85,              3.51,    0.00,              0.70,              3.53
33.75,-99.75,2020,01,04,    3.34,    4.86,    3.38,              3.48,    0.00,              0.69,              3.50
33.75,-99.25,2020,01,04,    3.45,    3.66,    3.17,              3.48,    0.00,              0.69,              3.50
33.75,-98.75,2020,01,04,    3.53,    3.51,    3.16,              3.46,    0.00,              0.69,              3.46
33.75,-98.25,2020,01,04,    3.66,    3.84,    3.32,              3.46,    0.00,              0.69,              3.46
33.75,-97.75,2020,01,04,    3.70,    3.82,    3.36,              3.43,    0.00,              0.69,              3.43
33.75,-97.25,2020,01,04,    3.71,    4.09,    3.18,              3.43,    0.00,              0.69,              3.43
33.75,-96.75,2020,01,04,    3.71,    4.82,    2.94,              3.41,    0.00,              0.68,              3.41
34.25,-101.25,2020,01,04,    2.95,    7.10,    4.91,              3.41,    0.00,              0.71,              3.44
34.25,-100.75,2020,01,04,    3.08,    6.16,    4.33,              3.36,    0.00,              0.69,              3.38
34.25,-100.25,2020,01,04,    3.21,    4.73,    3.84,              3.36,    0.00,              0.69,              3.38
34.25,-99.75,2020,01,04,    3.30,    3.45,    3.58,              3.33,    0.00,              0.69,              3.35
34.25,-99.25,2020,01,04,    3.34,    3.15,    3.52,              3.33,    0.00,              0.69,              3.35
34.25,-98.75,2020,01,04,    3.38,    3.03,    3.56,              3.33,    0.00,              0.69,              3.33
34.25,-98.25,2020,01,04,    3.46,    3.48,    3.60,              3.33,    0.00,              0.69,              3.33
34.25,-97.75,2020,01,04,    3.49,    3.62,    3.51,              3.30,    0.00,              0.68,              3.30
34.25,-97.25,2020,01,04,    3.50,    4.17,    3.20,              3.30,    0.00,              0.68,              3.30
34.25,-96.75,2020,01,04,    3.53,    5.13,    2.88,              3.30,    0.00,              0.68,              3.30
34.75,-101.25,2020,01,04,    3.02,    7.32,    4.80,              3.41,    0.00,              0.71,              3.44
34.75,-100.75,2020,01,04,    3.10,    4.85,    4.28,              3.36,    0.00,              0.69,              3.38
34.75,-100.25,2020,01,04,    3.15,    3.21,    3.98,              3.36,    0.00,              0.69,              3.38
34.75,-99.75,2020,01,04,    3.18,    3.05,    3.85,              3.33,    0.00,              0.69,              3.35
34.75,-99.25,2020,01,04,    3.19,    3.24,    3.81,              3.33,    0.00,              0.69,              3.35
34.75,-98.75,2020,01,04,    3.22,    3.32,    3.81,              3.33,    0.00,              0.69,              3.33
34.75,-98.25,2020,01,04,    3.26,    3.42,    3.72,              3.33,    0.00,              0.69,              3.33
34.75,-97.75,2020,01,04,    3.28,    3.92,    3.58,              3.30,    0.00,              0.68,              3.30
34.75,-97.25,2020,01,04,    3.30,    4.84,    3.21,              3.30,    0.00,              0.68,              3.30
34.75,-96.75,2020,01,04,    3.34,    5.14,    2.93,              3.30,    0.00,              0.68,              3.30
35.25,-101.25,2020,01,04,    3.06,    7.00,    4.68,              3.30,    0.00,              0.71,              3.30
35.25,-100.75,2020,01,04,    3.07,    4.73,    4.49,              3.24,    0.00,              0.70,              3.26
35.25,-100.25,2020,01,04,    3.06,    3.89,    4.25,              3.24,    0.00,              0.70,              3.26
35.25,-99.75,2020,01,04,    3.05,    4.03,    4.05,              3.20,    0.00,              0.69,              3.22
35.25,-99.25,2020,01,04,    3.06,    4.47,    3.91,              3.20,    0.00,              0.69,              3.22
35.25,-98.75,2020,01,04,    3.09,    4.60,    3.83,              3.16,    0.00,              0.68,              3.19
35.25,-98.25,2020,01,04,    3.13,    4.68,    3.70,              3.16,    0.00,              0.68,              3.19
35.25,-97.75,2020,01,04,    3.14,    5.22,    3.50,              3.16,    0.00,              0.68,              3.17
35.25,-97.25,2020,01,04,    3.15,    5.92,    3.11,              3.16,    0.00,              0.68,              3.17
35.25,-96.75,2020,01,04,    3.18,    5.00,    2.98,              3.18,    0.00,              0.68,              3.18
35.75,-101.25,2020,01,04,    3.07,    6.36,    4.57,              3.30,    0.00,              0.71,              3.30
35.75,-100.75,2020,01,04,    3.03,    5.44,    4.54,              3.24,    0.00,              0.70,              3.26
35.75,-100.25,2020,01,04,    2.97,    5.34,    4.42,              3.24,    0.00,              0.70,              3.26
35.75,-99.75,2020,01,04,    2.94,    5.65,    4.23,              3.20,    0.00,              0.69,              3.22
35.75,-99.25,2020,01,04,    2.95,    6.07,    4.00,              3.20,    0.00,              0.69,              3.22
35.75,-98.75,2020,01,04,    2.99,    6.26,    3.79,              3.16,    0.00,              0.68,              3.19
35.75,-98.25,2020,01,04,    3.06,    6.32,    3.47,              3.16,    0.00,              0.68,              3.19
35.75,-97.75,2020,01,04,    3.10,    6.45,    3.19,              3.16,    0.00,              0.68,              3.17
35.75,-97.25,2020,01,04,    3.09,    5.58,    2.95,              3.16,    0.00,              0.68,              3.17
35.75,-96.75,2020,01,04,    3.05,    4.70,    3.01,              3.18,    0.00,              0.68,              3.18
36.25,-101.25,2020,01,04,    3.04,    5.55,    4.37,              3.12,    0.00,              0.70,              3.15
36.25,-100.75,2020,01,04,    3.01,    5.55,    4.42,              3.10,    0.00,              0.69,              3.11
36.25,-100.25,2020,01,04,    2.94,    5.87,    4.49,              3.10,    0.00,              0.69,              3.11
36.25,-99.75,2020,01,04,    2.90,    6.13,    4.40,              3.07,    0.00,              0.68,              3.08
36.25,-99.25,2020,01,04,    2.91,    6.44,    4.12,              3.07,    0.00,              0.68,              3.08
36.25,-98.75,2020,01,04,    2.96,    6.39,    3.74,              3.05,    0.00,              0.68,              3.06
36.25,-98.25,2020,01,04,    3.03,    5.60,    3.39,              3.05,    0.00,              0.68,              3.06
36.25,-97.75,2020,01,04,    3.04,    5.26,    3.18,              3.03,    0.00,              0.68,              3.05
36.25,-97.25,2020,01,04,    2.98,    4.91,    3.05,              3.03,    0.00,              0.68,              3.05
36.25,-96.75,2020,01,04,    2.92,    4.54,    3.18,              3.06,    0.00,              0.68,              3.07
36.75,-101.25,2020,01,04,    3.00,    5.11,    4.39,              3.12,    0.00,              0.70,              3.15
36.75,-100.75,2020,01,04,    3.02,    5.11,    4.37,              3.10,    0.00,              0.69,              3.11
36.75,-100.25,2020,01,04,    2.98,    5.29,    4.38,              3.10,    0.00,              0.69,              3.11
36.75,-99.75,2020,01,04,    2.94,    5.48,    4.27,              3.07,    0.00,              0.68,              3.08
36.75,-99.25,2020,01,04,    2.92,    5.45,    4.02,              3.07,    0.00,              0.68,              3.08
36.75,-98.75,2020,01,04,    2.95,    5.23,    3.74,              3.05,    0.00,              0.68,              3.06
36.75,-98.25,2020,01,04,    3.00,    4.65,    3.60,              3.05,    0.00,              0.68,              3.06
36.75,-97.75,2020,01,04,    2.95,    4.22,    3.49,              3.03,    0.00,              0.68,              3.05
36.75,-97.25,2020,01,04,    2.84,    4.00,    3.42,              3.03,    0.00,              0.68,              3.05
36.75,-96.75,2020,01,04,    2.78,    3.93,    3.56,              3.06,    0.00,              0.68,              3.07
37.25,-101.25,2020,01,04,    3.02,    5.83,    4.53,              2.96,    0.00,              0.69,              3.01
37.25,-100.75,2020,01,04,    3.04,    4.92,    4.36,              2.96,    0.00,              0.69,              2.98
37.25,-100.25,2020,01,04,    3.00,    4.95,    4.28,              2.96,    0.00,              0.69,              2.98
37.25,-99.75,2020,01,04,    2.95,    5.23,    4.21,              2.94,    0.00,              0.68,              2.95
37.25,-99.25,2020,01,04,    2.91,    5.54,    4.12,              2.94,    0.00,              0.68,              2.95
