LAT,LON,YEAR,MO,DY,Humidity,Wind Speed, Sky Insolation on a Horizontal Surface (kW-hr/m^2/day) ,Precipitation mm/day
35.25,-97.25,2020,1,5,4.06,5.86,3.23,0
35.25,-96.75,2020,1,5,4.28,5.7,3.19,0
35.75,-101.25,2020,1,5,2.83,4.8,3.38,0
35.75,-100.75,2020,1,5,2.84,5.2,3.35,0
35.75,-100.25,2020,1,5,2.93,5.43,3.35,0
35.75,-99.75,2020,1,5,3.06,5.52,3.32,0
35.75,-99.25,2020,1,5,3.23,5.55,3.32,0
35.75,-98.75,2020,1,5,3.41,5.58,3.28,0
35.75,-98.25,2020,1,5,3.64,5.52,3.28,0
35.75,-97.75,2020,1,5,3.78,5.56,3.23,0
35.75,-97.25,2020,1,5,3.94,5.72,3.23,0
35.75,-96.75,2020,1,5,4.11,5.66,3.19,0
36.25,-101.25,2020,1,5,2.71,4.79,3.25,0
36.25,-100.75,2020,1,5,2.77,5.01,3.23,0
36.25,-100.25,2020,1,5,2.88,5.19,3.23,0
36.25,-99.75,2020,1,5,3.03,5.31,3.2,0
36.25,-99.25,2020,1,5,3.2,5.38,3.2,0
36.25,-98.75,2020,1,5,3.37,5.38,3.16,0
36.25,-98.25,2020,1,5,3.59,5.26,3.16,0
36.25,-97.75,2020,1,5,3.69,5.21,3.12,0
36.25,-97.25,2020,1,5,3.8,5.35,3.12,0
36.25,-96.75,2020,1,5,3.93,5.4,3.09,0
36.75,-101.25,2020,1,5,2.57,5,3.25,0
36.75,-100.75,2020,1,5,2.71,5.02,3.23,0
36.75,-100.25,2020,1,5,2.87,5.02,3.23,0
36.75,-99.75,2020,1,5,3.02,5.05,3.2,0
36.75,-99.25,2020,1,5,3.17,5.1,3.2,0
36.75,-98.75,2020,1,5,3.32,5.14,3.16,0
36.75,-98.25,2020,1,5,3.51,5.1,3.16,0
36.75,-97.75,2020,1,5,3.57,5.09,3.12,0
36.75,-97.25,2020,1,5,3.66,5.19,3.12,0
36.75,-96.75,2020,1,5,3.78,5.19,3.09,0
37.25,-101.25,2020,1,5,2.46,5.17,3.12,0
37.25,-100.75,2020,1,5,2.65,5.24,3.11,0
37.25,-100.25,2020,1,5,2.83,5.29,3.11,0
37.25,-99.75,2020,1,5,2.98,5.34,3.07,0
37.25,-99.25,2020,1,5,3.11,5.4,3.07,0
37.25,-98.75,2020,1,5,3.22,5.44,3.05,0
37.25,-98.25,2020,1,5,3.39,5.33,3.05,0.01
37.25,-97.75,2020,1,5,3.46,5.3,3.02,0
37.25,-97.25,2020,1,5,3.56,5.39,3.02,0
37.25,-96.75,2020,1,5,3.67,5.33,2.97,0.01
32.75,-101.25,2020,1,6,2.89,4.45,3.61,0
32.75,-100.75,2020,1,6,3.05,3.9,3.47,0
32.75,-100.25,2020,1,6,3.31,3.42,3.47,0
32.75,-99.75,2020,1,6,3.65,3.05,3.36,0
32.75,-99.25,2020,1,6,4.06,2.87,3.36,0
32.75,-98.75,2020,1,6,4.44,2.85,3.36,0
32.75,-98.25,2020,1,6,4.8,2.89,3.36,0
32.75,-97.75,2020,1,6,4.99,3.01,3.52,0
32.75,-97.25,2020,1,6,5.16,3.2,3.52,0
32.75,-96.75,2020,1,6,5.24,3.34,3.51,0
33.25,-101.25,2020,1,6,2.76,4.8,3.58,0
33.25,-100.75,2020,1,6,2.93,4.13,3.56,0
33.25,-100.25,2020,1,6,3.16,3.59,3.56,0
33.25,-99.75,2020,1,6,3.46,3.25,3.44,0
33.25,-99.25,2020,1,6,3.82,3.01,3.44,0
33.25,-98.75,2020,1,6,4.16,2.91,3.36,0
33.25,-98.25,2020,1,6,4.42,2.93,3.36,0
33.25,-97.75,2020,1,6,4.57,3.15,3.43,0
33.25,-97.25,2020,1,6,4.79,3.41,3.43,0
33.25,-96.75,2020,1,6,4.97,3.58,3.41,0
33.75,-101.25,2020,1,6,2.65,5.15,3.58,0
33.75,-100.75,2020,1,6,2.8,4.44,3.56,0
33.75,-100.25,2020,1,6,3,3.88,3.56,0
33.75,-99.75,2020,1,6,3.26,3.52,3.44,0
33.75,-99.25,2020,1,6,3.56,3.23,3.44,0
33.75,-98.75,2020,1,6,3.85,3.09,3.36,0
33.75,-98.25,2020,1,6,4.07,3.12,3.36,0
33.75,-97.75,2020,1,6,4.21,3.31,3.43,0
33.75,-97.25,2020,1,6,4.43,3.54,3.43,0
33.75,-96.75,2020,1,6,4.66,3.66,3.41,0
34.25,-101.25,2020,1,6,2.56,5.31,3.56,0
34.25,-100.75,2020,1,6,2.69,4.62,3.48,0
34.25,-100.25,2020,1,6,2.84,4.1,3.48,0
34.25,-99.75,2020,1,6,3.06,3.75,3.42,0
34.25,-99.25,2020,1,6,3.32,3.48,3.42,0
34.25,-98.75,2020,1,6,3.57,3.36,3.36,0
34.25,-98.25,2020,1,6,3.78,3.36,3.36,0
34.25,-97.75,2020,1,6,3.92,3.47,3.34,0
34.25,-97.25,2020,1,6,4.11,3.62,3.34,0
34.25,-96.75,2020,1,6,4.33,3.68,3.29,0
34.75,-101.25,2020,1,6,2.47,5.46,3.56,0
34.75,-100.75,2020,1,6,2.57,4.91,3.48,0
34.75,-100.25,2020,1,6,2.69,4.44,3.48,0
34.75,-99.75,2020,1,6,2.88,4.07,3.42,0
34.75,-99.25,2020,1,6,3.11,3.8,3.42,0
34.75,-98.75,2020,1,6,3.34,3.62,3.36,0
34.75,-98.25,2020,1,6,3.53,3.55,3.36,0
34.75,-97.75,2020,1,6,3.65,3.58,3.34,0
34.75,-97.25,2020,1,6,3.82,3.64,3.34,0
34.75,-96.75,2020,1,6,4.03,3.69,3.29,0
35.25,-101.25,2020,1,6,2.39,5.58,3.45,0
35.25,-100.75,2020,1,6,2.44,5.27,3.39,0
35.25,-100.25,2020,1,6,2.54,4.86,3.39,0
35.25,-99.75,2020,1,6,2.71,4.46,3.32,0
35.25,-99.25,2020,1,6,2.94,4.11,3.32,0
35.25,-98.75,2020,1,6,3.17,3.77,3.26,0
35.25,-98.25,2020,1,6,3.37,3.57,3.26,0
35.25,-97.75,2020,1,6,3.49,3.55,3.22,0
35.25,-97.25,2020,1,6,3.64,3.57,3.22,0
35.25,-96.75,2020,1,6,3.81,3.6,3.18,0
35.75,-101.25,2020,1,6,2.29,5.51,3.45,0
35.75,-100.75,2020,1,6,2.32,5.33,3.39,0
35.75,-100.25,2020,1,6,2.43,5.05,3.39,0
35.75,-99.75,2020,1,6,2.61,4.71,3.32,0
35.75,-99.25,2020,1,6,2.83,4.32,3.32,0
35.75,-98.75,2020,1,6,3.06,3.88,3.26,0
35.75,-98.25,2020,1,6,3.29,3.55,3.26,0
35.75,-97.75,2020,1,6,3.43,3.46,3.22,0
35.75,-97.25,2020,1,6,3.58,3.47,3.22,0
35.75,-96.75,2020,1,6,3.7,3.53,3.18,0
36.25,-101.25,2020,1,6,2.16,5.45,3.32,0
36.25,-100.75,2020,1,6,2.24,5.21,3.26,0
36.25,-100.25,2020,1,6,2.4,4.97,3.26,0
36.25,-99.75,2020,1,6,2.61,4.68,3.21,0
36.25,-99.25,2020,1,6,2.83,4.32,3.21,0
36.25,-98.75,2020,1,6,3.03,3.87,3.15,0
36.25,-98.25,2020,1,6,3.24,3.55,3.15,0
36.25,-97.75,2020,1,6,3.37,3.45,3.1,0
36.25,-97.25,2020,1,6,3.49,3.5,3.1,0
36.25,-96.75,2020,1,6,3.58,3.65,3.05,0
36.75,-101.25,2020,1,6,2.04,5.5,3.32,0
36.75,-100.75,2020,1,6,2.19,5.12,3.26,0
36.75,-100.25,2020,1,6,2.41,4.79,3.26,0
36.75,-99.75,2020,1,6,2.65,4.44,3.21,0
36.75,-99.25,2020,1,6,2.85,4.07,3.21,0
36.75,-98.75,2020,1,6,3,3.77,3.15,0
36.75,-98.25,2020,1,6,3.21,3.53,3.15,0
36.75,-97.75,2020,1,6,3.31,3.45,3.1,0
36.75,-97.25,2020,1,6,3.4,3.55,3.1,0
36.75,-96.75,2020,1,6,3.47,3.76,3.05,0
37.25,-101.25,2020,1,6,1.95,5.54,3.1,0
37.25,-100.75,2020,1,6,2.16,5.11,3.11,0
37.25,-100.25,2020,1,6,2.42,4.69,3.11,0
37.25,-99.75,2020,1,6,2.65,4.26,3.08,0
37.25,-99.25,2020,1,6,2.81,3.9,3.08,0
37.25,-98.75,2020,1,6,2.93,3.73,3.03,0
37.25,-98.25,2020,1,6,3.14,3.53,3.03,0.01
37.25,-97.75,2020,1,6,3.25,3.51,2.99,0.01
37.25,-97.25,2020,1,6,3.34,3.7,2.99,0.01
37.25,-96.75,2020,1,6,3.41,3.89,2.76,0.01
32.75,-101.25,2020,1,7,2.02,4.92,3.87,0
32.75,-100.75,2020,1,7,2.08,4.89,3.84,0
32.75,-100.25,2020,1,7,2.19,4.75,3.84,0
32.75,-99.75,2020,1,7,2.3,4.53,3.84,0
32.75,-99.25,2020,1,7,2.39,4.28,3.84,0
32.75,-98.75,2020,1,7,2.48,4.03,3.8,0
32.75,-98.25,2020,1,7,2.77,3.77,3.8,0
32.75,-97.75,2020,1,7,2.99,3.55,3.74,0
32.75,-97.25,2020,1,7,3.22,3.26,3.74,0
32.75,-96.75,2020,1,7,3.39,3.01,3.7,0
33.25,-101.25,2020,1,7,2.01,5.42,3.75,0
33.25,-100.75,2020,1,7,2.08,5.39,3.7,0
33.25,-100.25,2020,1,7,2.2,5.14,3.7,0
33.25,-99.75,2020,1,7,2.31,4.82,3.67,0
33.25,-99.25,2020,1,7,2.42,4.54,3.67,0
33.25,-98.75,2020,1,7,2.51,4.31,3.64,0
33.25,-98.25,2020,1,7,2.76,4.06,3.64,0
33.25,-97.75,2020,1,7,2.99,3.81,3.61,0
33.25,-97.25,2020,1,7,3.26,3.52,3.61,0
33.25,-96.75,2020,1,7,3.47,3.25,3.57,0
33.75,-101.25,2020,1,7,1.99,5.75,3.75,0
33.75,-100.75,2020,1,7,2.07,5.72,3.7,0
33.75,-100.25,2020,1,7,2.17,5.4,3.7,0
33.75,-99.75,2020,1,7,2.29,5.04,3.67,0
33.75,-99.25,2020,1,7,2.42,4.74,3.67,0
33.75,-98.75,2020,1,7,2.54,4.5,3.64,0
33.75,-98.25,2020,1,7,2.76,4.19,3.64,0
33.75,-97.75,2020,1,7,3,3.93,3.61,0
33.75,-97.25,2020,1,7,3.28,3.66,3.61,0
33.75,-96.75,2020,1,7,3.5,3.42,3.57,0
34.25,-101.25,2020,1,7,2.08,5.53,3.52,0
34.25,-100.75,2020,1,7,2.14,5.34,3.53,0
34.25,-100.25,2020,1,7,2.23,5.05,3.53,0
34.25,-99.75,2020,1,7,2.32,4.84,3.51,0
34.25,-99.25,2020,1,7,2.44,4.73,3.51,0
34.25,-98.75,2020,1,7,2.57,4.65,3.49,0
34.25,-98.25,2020,1,7,2.78,4.34,3.49,0
34.25,-97.75,2020,1,7,3.01,4.02,3.47,0
34.25,-97.25,2020,1,7,3.26,3.75,3.47,0
34.25,-96.75,2020,1,7,3.49,3.54,3.44,0
34.75,-101.25,2020,1,7,2.24,4.58,3.52,0
34.75,-100.75,2020,1,7,2.29,4.22,3.53,0
34.75,-100.25,2020,1,7,2.33,4.04,3.53,0
34.75,-99.75,2020,1,7,2.4,4.12,3.51,0
34.75,-99.25,2020,1,7,2.52,4.35,3.51,0
34.75,-98.75,2020,1,7,2.66,4.57,3.49,0
34.75,-98.25,2020,1,7,2.83,4.42,3.49,0
34.75,-97.75,2020,1,7,2.99,4.16,3.47,0
34.75,-97.25,2020,1,7,3.19,3.9,3.47,0
34.75,-96.75,2020,1,7,3.44,3.73,3.44,0
35.25,-101.25,2020,1,7,2.31,3.89,3.43,0
35.25,-100.75,2020,1,7,2.29,3.56,3.41,0
35.25,-100.25,2020,1,7,2.29,3.3,3.41,0
35.25,-99.75,2020,1,7,2.37,3.39,3.39,0
35.25,-99.25,2020,1,7,2.53,3.76,3.39,0
35.25,-98.75,2020,1,7,2.76,4.16,3.35,0
35.25,-98.25,2020,1,7,2.91,4.25,3.35,0
35.25,-97.75,2020,1,7,3.01,4.18,3.32,0
35.25,-97.25,2020,1,7,3.15,4.01,3.32,0
35.25,-96.75,2020,1,7,3.39,3.87,3.29,0
35.75,-101.25,2020,1,7,2.3,3.82,3.43,0
35.75,-100.75,2020,1,7,2.2,3.49,3.41,0
35.75,-100.25,2020,1,7,2.18,3.11,3.41,0
35.75,-99.75,2020,1,7,2.26,2.96,3.39,0
35.75,-99.25,2020,1,7,2.45,3.23,3.39,0
35.75,-98.75,2020,1,7,2.74,3.75,3.35,0
35.75,-98.25,2020,1,7,2.98,3.94,3.35,0
35.75,-97.75,2020,1,7,3.11,3.99,3.32,0
35.75,-97.25,2020,1,7,3.21,3.92,3.32,0
35.75,-96.75,2020,1,7,3.38,3.87,3.29,0
36.25,-101.25,2020,1,7,2.24,3.91,3.3,0
36.25,-100.75,2020,1,7,2.18,3.53,3.27,0
36.25,-100.25,2020,1,7,2.17,3.14,3.27,0
36.25,-99.75,2020,1,7,2.22,2.91,3.25,0
36.25,-99.25,2020,1,7,2.36,2.92,3.25,0
36.25,-98.75,2020,1,7,2.65,3.32,3.21,0
36.25,-98.25,2020,1,7,3.01,3.55,3.21,0
36.25,-97.75,2020,1,7,3.15,3.66,3.18,0
36.25,-97.25,2020,1,7,3.2,3.73,3.18,0
36.25,-96.75,2020,1,7,3.31,3.83,3.15,0
36.75,-101.25,2020,1,7,2.17,3.91,3.3,0
36.75,-100.75,2020,1,7,2.2,3.53,3.27,0
36.75,-100.25,2020,1,7,2.22,3.16,3.27,0
36.75,-99.75,2020,1,7,2.24,2.88,3.25,0
36.75,-99.25,2020,1,7,2.31,2.77,3.25,0
36.75,-98.75,2020,1,7,2.54,2.99,3.21,0
36.75,-98.25,2020,1,7,2.94,3.28,3.21,0
36.75,-97.75,2020,1,7,3.06,3.48,3.18,0
36.75,-97.25,2020,1,7,3.09,3.69,3.18,0
36.75,-96.75,2020,1,7,3.18,3.87,3.15,0
37.25,-101.25,2020,1,7,2.13,3.79,3.13,0
37.25,-100.75,2020,1,7,2.19,3.48,3.09,0
37.25,-100.25,2020,1,7,2.24,3.17,3.09,0
37.25,-99.75,2020,1,7,2.27,2.95,3.08,0
37.25,-99.25,2020,1,7,2.31,2.92,3.08,0
37.25,-98.75,2020,1,7,2.45,3.17,3.08,0.01
37.25,-98.25,2020,1,7,2.79,3.43,3.08,0.01
37.25,-97.75,2020,1,7,2.92,3.64,3.04,0.01
37.25,-97.25,2020,1,7,2.97,3.89,3.04,0.01
37.25,-96.75,2020,1,7,3.07,4.07,3.02,0.01
32.75,-101.25,2020,1,8,4.35,7.55,3.63,0
32.75,-100.75,2020,1,8,4.5,7.93,3.58,0
32.75,-100.25,2020,1,8,4.57,8.17,3.58,0
32.75,-99.75,2020,1,8,4.54,8.1,3.57,0
32.75,-99.25,2020,1,8,4.44,7.79,3.57,0
32.75,-98.75,2020,1,8,4.32,7.51,3.64,0
32.75,-98.25,2020,1,8,4.32,7.15,3.64,0
32.75,-97.75,2020,1,8,4.3,6.75,3.63,0
32.75,-97.25,2020,1,8,4.1,6.19,3.63,0.11
32.75,-96.75,2020,1,8,4.13,5.92,3.57,0.28
33.25,-101.25,2020,1,8,3.95,7.35,3.2,0
33.25,-100.75,2020,1,8,4.21,7.65,3.52,0
33.25,-100.25,2020,1,8,4.35,7.72,3.52,0
33.25,-99.75,2020,1,8,4.38,7.61,3.5,0
33.25,-99.25,2020,1,8,4.31,7.42,3.5,0
33.25,-98.75,2020,1,8,4.2,7.34,3.42,0
33.25,-98.25,2020,1,8,4.19,7.2,3.42,0
33.25,-97.75,2020,1,8,4.17,6.88,3.26,0
33.25,-97.25,2020,1,8,3.99,6.35,3.26,0.09
33.25,-96.75,2020,1,8,4.05,6.17,3.48,0.21
33.75,-101.25,2020,1,8,3.51,7.54,3.2,0
33.75,-100.75,2020,1,8,3.89,7.66,3.52,0
33.75,-100.25,2020,1,8,4.12,7.48,3.52,0
33.75,-99.75,2020,1,8,4.21,7.31,3.5,0
33.75,-99.25,2020,1,8,4.2,7.23,3.5,0
33.75,-98.75,2020,1,8,4.12,7.15,3.42,0
33.75,-98.25,2020,1,8,4.09,7.13,3.42,0
33.75,-97.75,2020,1,8,4.06,6.96,3.26,0
33.75,-97.25,2020,1,8,3.92,6.57,3.26,0.02
33.75,-96.75,2020,1,8,4.02,6.44,3.48,0.05
34.25,-101.25,2020,1,8,3.14,7.55,3.38,0
34.25,-100.75,2020,1,8,3.58,7.35,3.25,0
34.25,-100.25,2020,1,8,3.9,7.24,3.25,0
34.25,-99.75,2020,1,8,4.07,7.22,3.12,0
34.25,-99.25,2020,1,8,4.09,7.19,3.12,0
34.25,-98.75,2020,1,8,4.04,7.04,3.23,0
34.25,-98.25,2020,1,8,4.01,7.1,3.23,0
34.25,-97.75,2020,1,8,3.97,7.08,3.13,0
34.25,-97.25,2020,1,8,3.86,6.8,3.13,0
34.25,-96.75,2020,1,8,4,6.61,3.21,0
34.75,-101.25,2020,1,8,2.91,6.98,3.38,0
34.75,-100.75,2020,1,8,3.31,6.74,3.25,0
34.75,-100.25,2020,1,8,3.68,6.98,3.25,0
34.75,-99.75,2020,1,8,3.92,7.27,3.12,0
34.75,-99.25,2020,1,8,3.99,7.4,3.12,0
34.75,-98.75,2020,1,8,3.95,7.38,3.23,0
34.75,-98.25,2020,1,8,3.91,7.42,3.23,0
34.75,-97.75,2020,1,8,3.85,7.43,3.13,0
34.75,-97.25,2020,1,8,3.77,7.19,3.13,0
34.75,-96.75,2020,1,8,3.96,7.09,3.21,0
35.25,-101.25,2020,1,8,2.78,7,3.09,0
35.25,-100.75,2020,1,8,3.08,7.12,3.07,0
35.25,-100.25,2020,1,8,3.44,7.5,3.07,0
35.25,-99.75,2020,1,8,3.73,7.85,3.17,0
35.25,-99.25,2020,1,8,3.88,8.03,3.17,0
35.25,-98.75,2020,1,8,3.88,8.01,3.1,0
35.25,-98.25,2020,1,8,3.84,7.96,3.1,0
35.25,-97.75,2020,1,8,3.75,7.91,2.82,0
35.25,-97.25,2020,1,8,3.68,7.62,2.82,0
35.25,-96.75,2020,1,8,3.9,7.58,2.85,0
35.75,-101.25,2020,1,8,2.72,7.51,3.09,0
35.75,-100.75,2020,1,8,2.89,7.85,3.07,0
35.75,-100.25,2020,1,8,3.21,8.3,3.07,0
35.75,-99.75,2020,1,8,3.53,8.65,3.17,0
35.75,-99.25,2020,1,8,3.75,8.76,3.17,0
35.75,-98.75,2020,1,8,3.81,8.59,3.1,0
35.75,-98.25,2020,1,8,3.82,8.33,3.1,0
35.75,-97.75,2020,1,8,3.76,8.06,2.82,0
35.75,-97.25,2020,1,8,3.69,7.59,2.82,0.01
35.75,-96.75,2020,1,8,3.89,7.49,2.85,0.02
36.25,-101.25,2020,1,8,2.72,7.67,2.79,0
36.25,-100.75,2020,1,8,2.8,7.92,2.9,0
36.25,-100.25,2020,1,8,3.05,8.51,2.9,0
36.25,-99.75,2020,1,8,3.36,8.93,2.66,0
36.25,-99.25,2020,1,8,3.62,8.93,2.66,0
36.25,-98.75,2020,1,8,3.74,8.51,2.58,0
36.25,-98.25,2020,1,8,3.83,8.08,2.58,0
36.25,-97.75,2020,1,8,3.79,7.7,2.68,0
36.25,-97.25,2020,1,8,3.72,7.16,2.68,0.01
36.25,-96.75,2020,1,8,3.89,7.08,2.79,0.03
36.75,-101.25,2020,1,8,2.69,7.59,2.79,0
36.75,-100.75,2020,1,8,2.76,7.56,2.9,0
36.75,-100.25,2020,1,8,2.96,7.94,2.9,0
36.75,-99.75,2020,1,8,3.23,8.2,2.66,0
36.75,-99.25,2020,1,8,3.49,8.1,2.66,0
36.75,-98.75,2020,1,8,3.66,7.61,2.58,0
36.75,-98.25,2020,1,8,3.81,7.5,2.58,0.01
36.75,-97.75,2020,1,8,3.79,7.36,2.68,0.01
36.75,-97.25,2020,1,8,3.72,6.87,2.68,0.01
36.75,-96.75,2020,1,8,3.87,6.77,2.79,0.03
37.25,-101.25,2020,1,8,2.62,7.14,1.96,0
37.25,-100.75,2020,1,8,2.72,7.18,2.09,0
37.25,-100.25,2020,1,8,2.88,7.41,2.09,0
37.25,-99.75,2020,1,8,3.1,7.54,2.14,0
37.25,-99.25,2020,1,8,3.35,7.52,2.14,0
37.25,-98.75,2020,1,8,3.54,7.38,2.42,0.01
37.25,-98.25,2020,1,8,3.74,7.42,2.42,0.02
37.25,-97.75,2020,1,8,3.77,7.43,2.55,0.02
37.25,-97.25,2020,1,8,3.71,6.93,2.55,0.02
37.25,-96.75,2020,1,8,3.84,6.76,2.66,0.02
32.75,-101.25,2020,1,9,5.4,5.04,3.81,0
32.75,-100.75,2020,1,9,6.17,5.3,3.72,0
32.75,-100.25,2020,1,9,6.99,5.57,3.72,0
32.75,-99.75,2020,1,9,7.82,5.78,3.55,0
32.75,-99.25,2020,1,9,8.59,5.96,3.55,0.01
32.75,-98.75,2020,1,9,9.26,6.26,2.54,0.03
32.75,-98.25,2020,1,9,9.9,6.24,2.54,0.07
32.75,-97.75,2020,1,9,10.45,6.5,1.57,0.07
32.75,-97.25,2020,1,9,10.58,6.84,1.57,0.14
32.75,-96.75,2020,1,9,10.62,7.18,0.91,0.49
33.25,-101.25,2020,1,9,5,4.72,3.68,0
33.25,-100.75,2020,1,9,5.71,4.73,3.62,0
33.25,-100.25,2020,1,9,6.56,4.86,3.62,0
33.25,-99.75,2020,1,9,7.44,5.09,3.41,0
33.25,-99.25,2020,1,9,8.25,5.47,3.41,0.02
33.25,-98.75,2020,1,9,8.92,6.03,2.78,0.09
33.25,-98.25,2020,1,9,9.53,6.14,2.78,0.25
33.25,-97.75,2020,1,9,10.11,6.47,1.74,0.27
33.25,-97.25,2020,1,9,10.25,6.87,1.74,0.3
33.25,-96.75,2020,1,9,10.29,7.18,0.93,0.85
33.75,-101.25,2020,1,9,4.48,4.82,3.68,0
33.75,-100.75,2020,1,9,5.16,4.67,3.62,0
33.75,-100.25,2020,1,9,6.01,4.49,3.62,0
33.75,-99.75,2020,1,9,6.95,4.63,3.41,0
33.75,-99.25,2020,1,9,7.86,5.12,3.41,0.02
33.75,-98.75,2020,1,9,8.6,5.73,2.78,0.1
33.75,-98.25,2020,1,9,9.19,5.97,2.78,0.33
33.75,-97.75,2020,1,9,9.79,6.42,1.74,0.43
33.75,-97.25,2020,1,9,9.96,6.95,1.74,0.43
33.75,-96.75,2020,1,9,9.99,7.15,0.93,0.86
34.25,-101.25,2020,1,9,3.92,5.05,3.46,0
34.25,-100.75,2020,1,9,4.6,4.71,3.46,0
34.25,-100.25,2020,1,9,5.43,4.46,3.46,0
34.25,-99.75,2020,1,9,6.4,4.57,3.4,0
34.25,-99.25,2020,1,9,7.4,4.99,3.4,0.01
34.25,-98.75,2020,1,9,8.24,5.52,2.81,0.04
34.25,-98.25,2020,1,9,8.84,5.96,2.81,0.18
34.25,-97.75,2020,1,9,9.46,6.44,2.08,0.3
34.25,-97.25,2020,1,9,9.66,7.01,2.08,0.29
34.25,-96.75,2020,1,9,9.71,7.12,1.11,0.5
34.75,-101.25,2020,1,9,3.53,4.88,3.46,0
34.75,-100.75,2020,1,9,4.13,4.44,3.46,0
34.75,-100.25,2020,1,9,4.9,4.38,3.46,0
34.75,-99.75,2020,1,9,5.85,4.72,3.4,0
34.75,-99.25,2020,1,9,6.87,5.23,3.4,0
34.75,-98.75,2020,1,9,7.81,5.72,2.81,0.01
34.75,-98.25,2020,1,9,8.47,6.3,2.81,0.04
34.75,-97.75,2020,1,9,9.11,6.83,2.08,0.08
34.75,-97.25,2020,1,9,9.34,7.36,2.08,0.08
34.75,-96.75,2020,1,9,9.44,7.48,1.11,0.2
35.25,-101.25,2020,1,9,3.38,4.77,3.01,0
35.25,-100.75,2020,1,9,3.77,4.49,3.3,0
35.25,-100.25,2020,1,9,4.4,4.52,3.3,0
35.25,-99.75,2020,1,9,5.26,4.95,3.34,0
35.25,-99.25,2020,1,9,6.27,5.58,3.34,0
35.25,-98.75,2020,1,9,7.3,6.12,3.18,0
35.25,-98.25,2020,1,9,8.05,6.69,3.18,0
35.25,-97.75,2020,1,9,8.7,7.24,2.6,0
35.25,-97.25,2020,1,9,9.01,7.78,2.6,0.01
35.25,-96.75,2020,1,9,9.21,7.88,1.47,0.06
35.75,-101.25,2020,1,9,3.25,4.93,3.01,0
35.75,-100.75,2020,1,9,3.49,4.71,3.3,0
35.75,-100.25,2020,1,9,3.96,4.75,3.3,0
35.75,-99.75,2020,1,9,4.67,5.1,3.34,0
35.75,-99.25,2020,1,9,5.58,5.7,3.34,0
35.75,-98.75,2020,1,9,6.63,6.29,3.18,0
35.75,-98.25,2020,1,9,7.57,6.8,3.18,0
35.75,-97.75,2020,1,9,8.28,7.19,2.6,0
35.75,-97.25,2020,1,9,8.66,7.71,2.6,0
35.75,-96.75,2020,1,9,8.95,7.89,1.47,0.02
36.25,-101.25,2020,1,9,3.06,4.76,2.84,0
36.25,-100.75,2020,1,9,3.28,4.41,2.82,0
36.25,-100.25,2020,1,9,3.66,4.48,2.82,0
36.25,-99.75,2020,1,9,4.23,4.8,3.19,0
36.25,-99.25,2020,1,9,4.99,5.28,3.19,0
36.25,-98.75,2020,1,9,5.89,5.72,3.08,0
36.25,-98.25,2020,1,9,6.93,6.1,3.08,0.04
36.25,-97.75,2020,1,9,7.76,6.49,2.79,0.02
36.25,-97.25,2020,1,9,8.23,7.23,2.79,0.03
36.25,-96.75,2020,1,9,8.59,7.76,2.24,0.09
36.75,-101.25,2020,1,9,2.92,3.96,2.84,0
36.75,-100.75,2020,1,9,3.16,3.57,2.82,0
36.75,-100.25,2020,1,9,3.49,3.69,2.82,0
36.75,-99.75,2020,1,9,3.97,3.98,3.19,0
36.75,-99.25,2020,1,9,4.57,4.32,3.19,0
36.75,-98.75,2020,1,9,5.2,4.62,3.08,0
36.75,-98.25,2020,1,9,6.08,4.81,3.08,0.08
36.75,-97.75,2020,1,9,6.93,5.37,2.79,0.05
36.75,-97.25,2020,1,9,7.52,6.59,2.79,0.11
36.75,-96.75,2020,1,9,8.07,7.53,2.24,0.33
37.25,-101.25,2020,1,9,2.81,3.33,3,0
37.25,-100.75,2020,1,9,3.04,3.36,2.85,0
37.25,-100.25,2020,1,9,3.34,3.53,2.85,0
37.25,-99.75,2020,1,9,3.73,3.71,2.98,0
37.25,-99.25,2020,1,9,4.2,3.95,2.98,0
37.25,-98.75,2020,1,9,4.71,4.35,2.92,0
37.25,-98.25,2020,1,9,5.34,4.71,2.92,0.06
37.25,-97.75,2020,1,9,5.97,5.08,2.65,0.05
37.25,-97.25,2020,1,9,6.58,6.05,2.65,0.18
37.25,-96.75,2020,1,9,7.29,7.08,2.2,0.59
32.75,-101.25,2020,1,10,4.88,5.44,3.44,0.12
32.75,-100.75,2020,1,10,5.57,5.22,2.16,0.41
32.75,-100.25,2020,1,10,6.39,5.45,2.16,0.81
32.75,-99.75,2020,1,10,7.32,6.03,1.8,1.38
32.75,-99.25,2020,1,10,8.34,6.74,1.8,3.21
32.75,-98.75,2020,1,10,9.43,7.23,1.04,8.45
32.75,-98.25,2020,1,10,10.47,7.29,1.04,21.54
32.75,-97.75,2020,1,10,11.26,7.65,0.3,23.21
32.75,-97.25,2020,1,10,12.16,8.1,0.3,25.05
32.75,-96.75,2020,1,10,12.51,8.45,0.84,30.67
33.25,-101.25,2020,1,10,4.33,5.15,3.29,0.1
33.25,-100.75,2020,1,10,5.1,5.21,2.38,0.3
33.25,-100.25,2020,1,10,5.96,5.41,2.38,0.55
33.25,-99.75,2020,1,10,6.93,5.83,1.96,0.9
33.25,-99.25,2020,1,10,7.97,6.48,1.96,2.17
33.25,-98.75,2020,1,10,9.01,7.01,1.69,6.02
